[2024-07-11 21:52:30,331: INFO: main: bert model is loaded!!]
[2024-07-11 21:53:24,865: INFO: evaluation: Accuracy Score = 0.8181818181818182]
[2024-07-11 21:53:24,866: INFO: evaluation: F1 Score (Micro) = 0.0]
[2024-07-11 21:53:24,866: INFO: evaluation: F1 Score (Macro) = 0.0]
[2024-07-11 21:53:24,866: INFO: training: Checkpointing model at epoch 0 and accuracy is: 0.8181818181818182]
[2024-07-11 21:54:36,024: INFO: evaluation: Accuracy Score = 0.8181818181818182]
[2024-07-11 21:54:36,025: INFO: evaluation: F1 Score (Micro) = 0.0]
[2024-07-11 21:54:36,025: INFO: evaluation: F1 Score (Macro) = 0.0]
[2024-07-11 21:54:36,025: INFO: training: Checkpointing model at epoch 1 and accuracy is: 0.8181818181818182]
[2024-07-11 21:54:43,627: INFO: main: training is completed!!!]
[2024-07-11 21:54:59,776: INFO: evaluation: Accuracy Score = 0.9696969696969697]
[2024-07-11 21:54:59,777: INFO: evaluation: F1 Score (Micro) = 0.0]
[2024-07-11 21:54:59,777: INFO: evaluation: F1 Score (Macro) = 0.0]
[2024-07-11 21:54:59,779: INFO: main: active run id is: f905b64d17b045b894603b45cd53d319]
[2024-07-11 21:54:59,779: INFO: main: active run id is: unequaled-grouse-194]
